l_ipn,r_asn,f,year,month,day,dayofweek,f_scaled
6,6539,1,2006,9,19,1,-0.016117355187611336
6,9316,2,2006,9,19,1,-0.015943890338269866
6,13680,1,2006,9,19,1,-0.016117355187611336
6,20773,2,2006,9,19,1,-0.015943890338269866
6,23974,1,2006,9,19,1,-0.016117355187611336
6,29550,6,2006,9,19,1,-0.01525003094090399
6,32613,2,2006,9,19,1,-0.015943890338269866
7,109,4,2006,9,19,1,-0.015596960639586929
7,174,2,2006,9,19,1,-0.015943890338269866
7,226,1,2006,9,19,1,-0.016117355187611336
7,3561,1,2006,9,19,1,-0.016117355187611336
7,3701,2,2006,9,19,1,-0.015943890338269866
7,4436,2,2006,9,19,1,-0.015943890338269866
7,5413,6,2006,9,19,1,-0.01525003094090399
7,6432,1,2006,9,19,1,-0.016117355187611336
7,6453,2,2006,9,19,1,-0.015943890338269866
7,6939,1,2006,9,19,1,-0.016117355187611336
7,8070,2,2006,9,19,1,-0.015943890338269866
7,8075,2,2006,9,19,1,-0.015943890338269866
7,8182,2,2006,9,19,1,-0.015943890338269866
7,9156,6,2006,9,19,1,-0.01525003094090399
7,10763,6,2006,9,19,1,-0.01525003094090399
7,15169,51,2006,9,19,1,-0.007444112720537888
7,17210,26,2006,9,19,1,-0.01178073395407461
7,17231,8,2006,9,19,1,-0.014903101242221052
7,18924,48,2006,9,19,1,-0.007964507268562295
7,20940,2,2006,9,19,1,-0.015943890338269866
7,21844,142,2006,9,19,1,0.008341188569535784
7,25751,4,2006,9,19,1,-0.015596960639586929
7,25973,34,2006,9,19,1,-0.01039301515934286
7,29550,3,2006,9,19,1,-0.015770425488928395
7,33070,5,2006,9,19,1,-0.015423495790245458
7,33419,3,2006,9,19,1,-0.015770425488928395
7,36856,14,2006,9,19,1,-0.01386231214617224
8,109,4,2006,9,19,1,-0.015596960639586929
8,786,2,2006,9,19,1,-0.015943890338269866
8,1668,91,2006,9,19,1,-0.0005055187468791307
8,2152,1,2006,9,19,1,-0.016117355187611336
8,2553,41,2006,9,19,1,-0.009178761213952577
8,2828,280,2006,9,19,1,0.0322793377786585
8,3701,1,2006,9,19,1,-0.016117355187611336
8,5662,1146,2006,9,19,1,0.1824998973083706
8,8075,2,2006,9,19,1,-0.015943890338269866
8,15169,225,2006,9,19,1,0.022738771064877705
8,26347,5,2006,9,19,1,-0.015423495790245458
8,29550,1,2006,9,19,1,-0.016117355187611336
8,36856,4,2006,9,19,1,-0.015596960639586929
9,209,22,2006,9,19,1,-0.012474593351440487
9,226,78,2006,9,19,1,-0.002760561788318227
9,2152,20,2006,9,19,1,-0.012821523050123426
9,2914,3,2006,9,19,1,-0.015770425488928395
9,3356,17,2006,9,19,1,-0.013341917598147832
9,3561,4,2006,9,19,1,-0.015596960639586929
9,3614,3,2006,9,19,1,-0.015770425488928395
9,4265,4,2006,9,19,1,-0.015596960639586929
9,5779,185,2006,9,19,1,0.015800177091218948
9,6307,6,2006,9,19,1,-0.01525003094090399
9,6318,39,2006,9,19,1,-0.009525690912635516
9,6432,5,2006,9,19,1,-0.015423495790245458
9,6453,5,2006,9,19,1,-0.015423495790245458
9,7018,9,2006,9,19,1,-0.014729636392879584
9,7726,3,2006,9,19,1,-0.015770425488928395
9,7743,29,2006,9,19,1,-0.011260339406050205
9,7837,1,2006,9,19,1,-0.016117355187611336
9,8002,1,2006,9,19,1,-0.016117355187611336
9,8070,5,2006,9,19,1,-0.015423495790245458
9,8075,2,2006,9,19,1,-0.015943890338269866
9,10763,1,2006,9,19,1,-0.016117355187611336
9,10794,72,2006,9,19,1,-0.0038013508843670403
9,11266,369,2006,9,19,1,0.04771770937004923
9,11486,2,2006,9,19,1,-0.015943890338269866
9,11922,1,2006,9,19,1,-0.016117355187611336
9,12168,36,2006,9,19,1,-0.010046085460659921
9,12179,1,2006,9,19,1,-0.016117355187611336
9,12182,1,2006,9,19,1,-0.016117355187611336
9,14780,428,2006,9,19,1,0.0579521354811959
9,15169,99,2006,9,19,1,0.0008822000478526207
9,16432,5,2006,9,19,1,-0.015423495790245458
9,16509,7,2006,9,19,1,-0.015076566091562521
9,16966,4,2006,9,19,1,-0.015596960639586929
9,19296,2,2006,9,19,1,-0.015943890338269866
9,20940,102,2006,9,19,1,0.0014025945958770275
9,25751,2,2006,9,19,1,-0.015943890338269866
9,26101,63,2006,9,19,1,-0.005362534528440261
9,30099,5,2006,9,19,1,-0.015423495790245458
9,32392,6,2006,9,19,1,-0.01525003094090399
9,33322,1,2006,9,19,1,-0.016117355187611336
9,33419,4,2006,9,19,1,-0.015596960639586929
9,33694,2,2006,9,19,1,-0.015943890338269866
9,36088,225,2006,9,19,1,0.022738771064877705
9,36856,5,2006,9,19,1,-0.015423495790245458
0,209,2,2006,9,20,2,-0.015943890338269866
0,1659,2,2006,9,20,2,-0.015943890338269866
0,1785,1,2006,9,20,2,-0.016117355187611336
0,2514,1,2006,9,20,2,-0.016117355187611336
0,2518,1,2006,9,20,2,-0.016117355187611336
0,2914,1,2006,9,20,2,-0.016117355187611336
0,3269,3,2006,9,20,2,-0.015770425488928395
0,3320,1,2006,9,20,2,-0.016117355187611336
0,3356,1,2006,9,20,2,-0.016117355187611336
0,3462,1,2006,9,20,2,-0.016117355187611336
0,3561,41,2006,9,20,2,-0.009178761213952577
0,3671,6,2006,9,20,2,-0.01525003094090399
0,4134,6,2006,9,20,2,-0.01525003094090399
0,4538,1,2006,9,20,2,-0.016117355187611336
0,4618,1,2006,9,20,2,-0.016117355187611336
0,4766,1,2006,9,20,2,-0.016117355187611336
0,4814,2,2006,9,20,2,-0.015943890338269866
0,4837,1,2006,9,20,2,-0.016117355187611336
0,6432,3,2006,9,20,2,-0.015770425488928395
0,6461,1,2006,9,20,2,-0.016117355187611336
0,6517,28,2006,9,20,2,-0.011433804255391674
0,6724,1,2006,9,20,2,-0.016117355187611336
0,6939,1,2006,9,20,2,-0.016117355187611336
0,7543,25,2006,9,20,2,-0.011954198803416081
0,7602,5,2006,9,20,2,-0.015423495790245458
0,7738,1,2006,9,20,2,-0.016117355187611336
0,8075,1,2006,9,20,2,-0.016117355187611336
0,8402,1,2006,9,20,2,-0.016117355187611336
0,8560,5,2006,9,20,2,-0.015423495790245458
0,9316,1652,2006,9,20,2,0.2702731110751539
0,9318,2675,2006,9,20,2,0.4477276519514766
0,9800,1,2006,9,20,2,-0.016117355187611336
0,9829,1,2006,9,20,2,-0.016117355187611336
0,10796,1,2006,9,20,2,-0.016117355187611336
0,11486,1,2006,9,20,2,-0.016117355187611336
0,11955,1,2006,9,20,2,-0.016117355187611336
0,13462,35,2006,9,20,2,-0.010219550310001392
0,13867,2,2006,9,20,2,-0.015943890338269866
0,14501,1,2006,9,20,2,-0.016117355187611336
0,15802,3,2006,9,20,2,-0.015770425488928395
0,17228,1,2006,9,20,2,-0.016117355187611336
0,17557,1,2006,9,20,2,-0.016117355187611336
0,17974,1,2006,9,20,2,-0.016117355187611336
0,19115,1,2006,9,20,2,-0.016117355187611336
0,19262,1,2006,9,20,2,-0.016117355187611336
0,19296,1,2006,9,20,2,-0.016117355187611336
0,19429,1,2006,9,20,2,-0.016117355187611336
0,19893,1,2006,9,20,2,-0.016117355187611336
0,20115,1,2006,9,20,2,-0.016117355187611336
0,20468,1,2006,9,20,2,-0.016117355187611336
0,22291,1,2006,9,20,2,-0.016117355187611336
0,24863,1,2006,9,20,2,-0.016117355187611336
0,29717,15,2006,9,20,2,-0.01368884729683077
0,30141,1,2006,9,20,2,-0.016117355187611336
0,30165,2,2006,9,20,2,-0.015943890338269866
0,32613,86,2006,9,20,2,-0.0013728429935864755
0,33657,3,2006,9,20,2,-0.015770425488928395
0,35249,1,2006,9,20,2,-0.016117355187611336
2,59,1,2006,9,20,2,-0.016117355187611336
2,553,3,2006,9,20,2,-0.015770425488928395
2,1312,132,2006,9,20,2,0.006606540076121096
2,3269,1,2006,9,20,2,-0.016117355187611336
2,3462,1,2006,9,20,2,-0.016117355187611336
2,3561,6,2006,9,20,2,-0.01525003094090399
2,3701,1,2006,9,20,2,-0.016117355187611336
2,4134,1,2006,9,20,2,-0.016117355187611336
2,4323,3,2006,9,20,2,-0.015770425488928395
2,4983,22,2006,9,20,2,-0.012474593351440487
2,5650,147,2006,9,20,2,0.009208512816243129
2,6517,28,2006,9,20,2,-0.011433804255391674
2,6539,3957,2006,9,20,2,0.6701095888072398
2,7018,138,2006,9,20,2,0.007647329172169909
2,7132,2,2006,9,20,2,-0.015943890338269866
2,7377,133,2006,9,20,2,0.006780004925462564
2,8069,1059,2006,9,20,2,0.1674084554156628
2,9316,5214,2006,9,20,2,0.8881549044294662
2,9318,1970,2006,9,20,2,0.325434933165741
2,9800,1,2006,9,20,2,-0.016117355187611336
2,11414,27,2006,9,20,2,-0.011607269104733142
2,12156,4,2006,9,20,2,-0.015596960639586929
2,17055,2,2006,9,20,2,-0.015943890338269866
2,17557,1,2006,9,20,2,-0.016117355187611336
2,18566,2,2006,9,20,2,-0.015943890338269866
2,19918,429,2006,9,20,2,0.05812560033053737
2,29863,13,2006,9,20,2,-0.014035776995513708
2,30099,5,2006,9,20,2,-0.015423495790245458
2,32613,8,2006,9,20,2,-0.014903101242221052
2,33260,3,2006,9,20,2,-0.015770425488928395
2,33650,40,2006,9,20,2,-0.009352226063294047
2,33651,64,2006,9,20,2,-0.005189069679098792
2,36828,3,2006,9,20,2,-0.015770425488928395
3,1659,2,2006,9,20,2,-0.015943890338269866
3,3269,1,2006,9,20,2,-0.016117355187611336
3,3462,2,2006,9,20,2,-0.015943890338269866
3,4134,27,2006,9,20,2,-0.011607269104733142
3,4230,1,2006,9,20,2,-0.016117355187611336
3,4837,5,2006,9,20,2,-0.015423495790245458
3,6517,2,2006,9,20,2,-0.015943890338269866
3,8560,14,2006,9,20,2,-0.01386231214617224
3,9318,1,2006,9,20,2,-0.016117355187611336
3,9394,2,2006,9,20,2,-0.015943890338269866
3,9800,1,2006,9,20,2,-0.016117355187611336
3,17557,2,2006,9,20,2,-0.015943890338269866
3,32613,3,2006,9,20,2,-0.015770425488928395
6,3269,2,2006,9,20,2,-0.015943890338269866
6,3462,1,2006,9,20,2,-0.016117355187611336
6,4134,25,2006,9,20,2,-0.011954198803416081
6,4230,2,2006,9,20,2,-0.015943890338269866
6,4812,3,2006,9,20,2,-0.015770425488928395
6,4837,3,2006,9,20,2,-0.015770425488928395
6,6517,2,2006,9,20,2,-0.015943890338269866
6,8560,18,2006,9,20,2,-0.013168452748806363
6,9318,2,2006,9,20,2,-0.015943890338269866
6,9394,1,2006,9,20,2,-0.016117355187611336
6,9800,1,2006,9,20,2,-0.016117355187611336
6,17557,2,2006,9,20,2,-0.015943890338269866
6,31669,2,2006,9,20,2,-0.015943890338269866
6,32613,2,2006,9,20,2,-0.015943890338269866
6,33287,2,2006,9,20,2,-0.015943890338269866
7,109,1,2006,9,20,2,-0.016117355187611336
7,766,1,2006,9,20,2,-0.016117355187611336
7,1668,1,2006,9,20,2,-0.016117355187611336
7,2152,9,2006,9,20,2,-0.014729636392879584
7,2572,24,2006,9,20,2,-0.01212766365275755
7,3701,3,2006,9,20,2,-0.015770425488928395
7,4230,2,2006,9,20,2,-0.015943890338269866
7,6128,3,2006,9,20,2,-0.015770425488928395
7,6432,4,2006,9,20,2,-0.015596960639586929
7,7342,2,2006,9,20,2,-0.015943890338269866
7,8070,1,2006,9,20,2,-0.016117355187611336
7,8075,2,2006,9,20,2,-0.015943890338269866
7,9156,11,2006,9,20,2,-0.014382706694196645
7,10763,9,2006,9,20,2,-0.014729636392879584
7,11106,1,2006,9,20,2,-0.016117355187611336
7,15169,56,2006,9,20,2,-0.0065767884738305435
7,16733,2,2006,9,20,2,-0.015943890338269866
7,17210,46,2006,9,20,2,-0.008311436967245232
7,17225,2,2006,9,20,2,-0.015943890338269866
7,18924,48,2006,9,20,2,-0.007964507268562295
7,19057,23,2006,9,20,2,-0.012301128502099018
7,20940,9,2006,9,20,2,-0.014729636392879584
7,21844,112,2006,9,20,2,0.003137243089291717
7,25751,4,2006,9,20,2,-0.015596960639586929
7,25973,22,2006,9,20,2,-0.012474593351440487
7,26347,6,2006,9,20,2,-0.01525003094090399
7,33070,5,2006,9,20,2,-0.015423495790245458
7,33419,8,2006,9,20,2,-0.014903101242221052
7,36856,30,2006,9,20,2,-0.011086874556708736
8,109,1,2006,9,20,2,-0.016117355187611336
8,1668,143,2006,9,20,2,0.008514653418877255
8,2152,1,2006,9,20,2,-0.016117355187611336
8,3701,1,2006,9,20,2,-0.016117355187611336
8,4230,1,2006,9,20,2,-0.016117355187611336
8,4675,27,2006,9,20,2,-0.011607269104733142
8,4927,2,2006,9,20,2,-0.015943890338269866
8,5662,1215,2006,9,20,2,0.19446897191293194
8,6128,1,2006,9,20,2,-0.016117355187611336
8,6517,1,2006,9,20,2,-0.016117355187611336
8,8075,2,2006,9,20,2,-0.015943890338269866
8,15169,275,2006,9,20,2,0.03141201353195115
8,19916,7899,2006,9,20,2,1.3539080249113102
8,36856,4,2006,9,20,2,-0.015596960639586929
9,174,5,2006,9,20,2,-0.015423495790245458
9,209,25,2006,9,20,2,-0.011954198803416081
9,226,170,2006,9,20,2,0.013198204351096915
9,1668,4,2006,9,20,2,-0.015596960639586929
9,2152,62,2006,9,20,2,-0.00553599937778173
9,2828,4,2006,9,20,2,-0.015596960639586929
9,2914,152,2006,9,20,2,0.010075837062950474
9,3064,30,2006,9,20,2,-0.011086874556708736
9,3340,2,2006,9,20,2,-0.015943890338269866
9,3356,92,2006,9,20,2,-0.00033205389753766183
9,3561,125,2006,9,20,2,0.005392286130730813
9,4264,8,2006,9,20,2,-0.014903101242221052
9,4265,3,2006,9,20,2,-0.015770425488928395
9,4436,8,2006,9,20,2,-0.014903101242221052
9,4513,1,2006,9,20,2,-0.016117355187611336
9,5417,2,2006,9,20,2,-0.015943890338269866
9,5779,283,2006,9,20,2,0.0327997323266829
9,6432,25,2006,9,20,2,-0.011954198803416081
9,6461,11,2006,9,20,2,-0.014382706694196645
9,6939,15,2006,9,20,2,-0.01368884729683077
9,7342,1,2006,9,20,2,-0.016117355187611336
9,7349,1,2006,9,20,2,-0.016117355187611336
9,8070,6,2006,9,20,2,-0.01525003094090399
9,8075,1,2006,9,20,2,-0.016117355187611336
9,8404,41,2006,9,20,2,-0.009178761213952577
9,10763,1,2006,9,20,2,-0.016117355187611336
9,10843,7,2006,9,20,2,-0.015076566091562521
9,11486,9,2006,9,20,2,-0.014729636392879584
9,11643,24,2006,9,20,2,-0.01212766365275755
9,12168,538,2006,9,20,2,0.07703326890875749
9,12182,4,2006,9,20,2,-0.015596960639586929
9,12188,2,2006,9,20,2,-0.015943890338269866
9,13601,6,2006,9,20,2,-0.01525003094090399
9,14501,3,2006,9,20,2,-0.015770425488928395
9,14780,463,2006,9,20,2,0.06402340520814731
9,14992,2,2006,9,20,2,-0.015943890338269866
9,15169,163,2006,9,20,2,0.011983950405706632
9,15226,26,2006,9,20,2,-0.01178073395407461
9,16509,112,2006,9,20,2,0.003137243089291717
9,16546,3,2006,9,20,2,-0.015770425488928395
9,16667,3,2006,9,20,2,-0.015770425488928395
9,17225,17,2006,9,20,2,-0.013341917598147832
9,18549,5,2006,9,20,2,-0.015423495790245458
9,19296,5,2006,9,20,2,-0.015423495790245458
9,19318,2,2006,9,20,2,-0.015943890338269866
9,20940,249,2006,9,20,2,0.026901927449072962
9,23342,1,2006,9,20,2,-0.016117355187611336
9,25655,2,2006,9,20,2,-0.015943890338269866
9,25720,5,2006,9,20,2,-0.015423495790245458
9,25817,7,2006,9,20,2,-0.015076566091562521
9,25881,4,2006,9,20,2,-0.015596960639586929
9,26101,100,2006,9,20,2,0.0010556648971940896
9,26978,1,2006,9,20,2,-0.016117355187611336
9,30217,14,2006,9,20,2,-0.01386231214617224
9,32313,4,2006,9,20,2,-0.015596960639586929
9,33419,23,2006,9,20,2,-0.012301128502099018
9,34768,6,2006,9,20,2,-0.01525003094090399
9,36088,206,2006,9,20,2,0.019442938927389797
9,36856,1,2006,9,20,2,-0.016117355187611336
0,209,1,2006,9,21,3,-0.016117355187611336
0,702,1,2006,9,21,3,-0.016117355187611336
0,714,1,2006,9,21,3,-0.016117355187611336
0,1785,1,2006,9,21,3,-0.016117355187611336
0,3215,1,2006,9,21,3,-0.016117355187611336
0,3462,23,2006,9,21,3,-0.012301128502099018
0,3561,63,2006,9,21,3,-0.005362534528440261
0,3671,14,2006,9,21,3,-0.01386231214617224
0,3786,1,2006,9,21,3,-0.016117355187611336
0,4134,2,2006,9,21,3,-0.015943890338269866
0,4538,1,2006,9,21,3,-0.016117355187611336
0,4618,2,2006,9,21,3,-0.015943890338269866
0,4808,2,2006,9,21,3,-0.015943890338269866
0,4837,1,2006,9,21,3,-0.016117355187611336
0,5617,1,2006,9,21,3,-0.016117355187611336
0,6147,1,2006,9,21,3,-0.016117355187611336
0,6388,1,2006,9,21,3,-0.016117355187611336
0,6432,1,2006,9,21,3,-0.016117355187611336
0,6461,1,2006,9,21,3,-0.016117355187611336
0,6724,1,2006,9,21,3,-0.016117355187611336
0,6730,1,2006,9,21,3,-0.016117355187611336
0,6830,1,2006,9,21,3,-0.016117355187611336
0,6939,1,2006,9,21,3,-0.016117355187611336
0,6993,2,2006,9,21,3,-0.015943890338269866
0,7132,1,2006,9,21,3,-0.016117355187611336
0,7393,1,2006,9,21,3,-0.016117355187611336
0,7545,1,2006,9,21,3,-0.016117355187611336
0,7738,2,2006,9,21,3,-0.015943890338269866
0,8113,2,2006,9,21,3,-0.015943890338269866
0,8151,2,2006,9,21,3,-0.015943890338269866
0,8167,1,2006,9,21,3,-0.016117355187611336
0,8228,1,2006,9,21,3,-0.016117355187611336
0,9318,750,2006,9,21,3,0.11380781696914889
0,10912,2,2006,9,21,3,-0.015943890338269866
0,10994,1,2006,9,21,3,-0.016117355187611336
0,12709,1,2006,9,21,3,-0.016117355187611336
0,13432,1,2006,9,21,3,-0.016117355187611336
0,13462,37,2006,9,21,3,-0.009872620611318453
0,13867,1,2006,9,21,3,-0.016117355187611336
0,14127,301,2006,9,21,3,0.035922099614829346
0,15334,2,2006,9,21,3,-0.015943890338269866
0,17557,256,2006,9,21,3,0.028116181394463244
0,18044,1,2006,9,21,3,-0.016117355187611336
0,18881,1,2006,9,21,3,-0.016117355187611336
0,20597,1,2006,9,21,3,-0.016117355187611336
0,21840,1,2006,9,21,3,-0.016117355187611336
0,23500,1,2006,9,21,3,-0.016117355187611336
0,24587,1,2006,9,21,3,-0.016117355187611336
0,25973,1,2006,9,21,3,-0.016117355187611336
0,26831,1,2006,9,21,3,-0.016117355187611336
0,29717,1,2006,9,21,3,-0.016117355187611336
0,30099,1,2006,9,21,3,-0.016117355187611336
0,31976,3,2006,9,21,3,-0.015770425488928395
0,33287,1,2006,9,21,3,-0.016117355187611336
0,36351,1,2006,9,21,3,-0.016117355187611336
0,38083,2,2006,9,21,3,-0.015943890338269866
2,174,4,2006,9,21,3,-0.015596960639586929
2,209,42,2006,9,21,3,-0.009005296364611108
2,1312,85,2006,9,21,3,-0.0015463078429279445
2,2552,1,2006,9,21,3,-0.016117355187611336
2,3352,1,2006,9,21,3,-0.016117355187611336
2,3462,1277,2006,9,21,3,0.20522379257210302
2,3561,7,2006,9,21,3,-0.015076566091562521
2,3659,1,2006,9,21,3,-0.016117355187611336
2,3701,1,2006,9,21,3,-0.016117355187611336
2,4134,1,2006,9,21,3,-0.016117355187611336
2,4538,1,2006,9,21,3,-0.016117355187611336
2,4788,1737,2006,9,21,3,0.28501762326917873
2,4983,72,2006,9,21,3,-0.0038013508843670403
2,5650,200,2006,9,21,3,0.018402149831340982
2,7132,117,2006,9,21,3,0.004004567335999062
2,7377,82,2006,9,21,3,-0.0020667023909523513
2,7543,1,2006,9,21,3,-0.016117355187611336
2,8069,6,2006,9,21,3,-0.01525003094090399
2,9318,683,2006,9,21,3,0.10218567206327048
2,10620,63,2006,9,21,3,-0.005362534528440261
2,11414,46,2006,9,21,3,-0.008311436967245232
2,14127,321,2006,9,21,3,0.039391396601658725
2,14425,1,2006,9,21,3,-0.016117355187611336
2,17557,87,2006,9,21,3,-0.0011993781442450064
2,17964,17,2006,9,21,3,-0.013341917598147832
2,19918,465,2006,9,21,3,0.06437033490683025
2,20597,1,2006,9,21,3,-0.016117355187611336
2,29863,8,2006,9,21,3,-0.014903101242221052
2,30099,8,2006,9,21,3,-0.014903101242221052
2,33260,4,2006,9,21,3,-0.015596960639586929
2,33650,567,2006,9,21,3,0.08206374953966009
2,33651,11,2006,9,21,3,-0.014382706694196645
2,38083,2,2006,9,21,3,-0.015943890338269866
3,4134,4,2006,9,21,3,-0.015596960639586929
3,4538,13,2006,9,21,3,-0.014035776995513708
3,4780,1,2006,9,21,3,-0.016117355187611336
3,6128,2,2006,9,21,3,-0.015943890338269866
3,8560,1,2006,9,21,3,-0.016117355187611336
3,9370,2,2006,9,21,3,-0.015943890338269866
3,14051,1,2006,9,21,3,-0.016117355187611336
3,14127,1,2006,9,21,3,-0.016117355187611336
3,17557,2,2006,9,21,3,-0.015943890338269866
3,20597,2,2006,9,21,3,-0.015943890338269866
3,24139,2,2006,9,21,3,-0.015943890338269866
3,24400,1,2006,9,21,3,-0.016117355187611336
3,26496,1,2006,9,21,3,-0.016117355187611336
3,28571,3,2006,9,21,3,-0.015770425488928395
3,38083,2,2006,9,21,3,-0.015943890338269866
6,1659,2,2006,9,21,3,-0.015943890338269866
6,4134,19,2006,9,21,3,-0.012994987899464894
6,4780,2,2006,9,21,3,-0.015943890338269866
6,4788,1,2006,9,21,3,-0.016117355187611336
6,4808,8,2006,9,21,3,-0.014903101242221052
6,4837,3,2006,9,21,3,-0.015770425488928395
6,8560,2,2006,9,21,3,-0.015943890338269866
6,9370,2,2006,9,21,3,-0.015943890338269866
6,9830,2,2006,9,21,3,-0.015943890338269866
6,10620,2,2006,9,21,3,-0.015943890338269866
6,14051,2,2006,9,21,3,-0.015943890338269866
6,14127,2,2006,9,21,3,-0.015943890338269866
6,17557,1,2006,9,21,3,-0.016117355187611336
6,20597,1,2006,9,21,3,-0.016117355187611336
6,24400,2,2006,9,21,3,-0.015943890338269866
7,14,6,2006,9,21,3,-0.01525003094090399
7,31,2,2006,9,21,3,-0.015943890338269866
7,73,5,2006,9,21,3,-0.015423495790245458
7,209,45,2006,9,21,3,-0.008484901816586702
7,2152,1,2006,9,21,3,-0.016117355187611336
7,2914,17,2006,9,21,3,-0.013341917598147832
7,3561,5,2006,9,21,3,-0.015423495790245458
7,3701,2,2006,9,21,3,-0.015943890338269866
7,4323,7,2006,9,21,3,-0.015076566091562521
7,4538,1,2006,9,21,3,-0.016117355187611336
7,6939,5,2006,9,21,3,-0.015423495790245458
7,8001,11,2006,9,21,3,-0.014382706694196645
7,8070,1,2006,9,21,3,-0.016117355187611336
7,8075,2,2006,9,21,3,-0.015943890338269866
7,9156,9,2006,9,21,3,-0.014729636392879584
7,11486,2,2006,9,21,3,-0.015943890338269866
7,14051,2,2006,9,21,3,-0.015943890338269866
7,15169,53,2006,9,21,3,-0.00709718302185495
7,16966,1,2006,9,21,3,-0.016117355187611336
7,18924,48,2006,9,21,3,-0.007964507268562295
7,20940,2,2006,9,21,3,-0.015943890338269866
7,21844,340,2006,9,21,3,0.04268722873914663
7,22849,121,2006,9,21,3,0.004698426733364937
7,24400,2,2006,9,21,3,-0.015943890338269866
7,25973,76,2006,9,21,3,-0.0031074914870011646
7,26347,5,2006,9,21,3,-0.015423495790245458
7,27522,17,2006,9,21,3,-0.013341917598147832
7,29863,2,2006,9,21,3,-0.015943890338269866
7,31983,2,2006,9,21,3,-0.015943890338269866
7,36856,20,2006,9,21,3,-0.012821523050123426
8,786,7,2006,9,21,3,-0.015076566091562521
8,1668,8,2006,9,21,3,-0.014903101242221052
8,2152,2,2006,9,21,3,-0.015943890338269866
8,3561,2,2006,9,21,3,-0.015943890338269866
8,3701,1,2006,9,21,3,-0.016117355187611336
8,4538,1,2006,9,21,3,-0.016117355187611336
8,4675,2,2006,9,21,3,-0.015943890338269866
8,4996,20,2006,9,21,3,-0.012821523050123426
8,5662,23,2006,9,21,3,-0.012301128502099018
8,7859,8,2006,9,21,3,-0.014903101242221052
8,8075,4,2006,9,21,3,-0.015596960639586929
8,11486,8,2006,9,21,3,-0.014903101242221052
8,14051,1,2006,9,21,3,-0.016117355187611336
8,14780,8,2006,9,21,3,-0.014903101242221052
8,15169,287,2006,9,21,3,0.03349359172404878
8,24400,1,2006,9,21,3,-0.016117355187611336
8,25752,3,2006,9,21,3,-0.015770425488928395
8,36856,4,2006,9,21,3,-0.015596960639586929
9,102,123,2006,9,21,3,0.005045356432047875
9,111,1,2006,9,21,3,-0.016117355187611336
9,174,13,2006,9,21,3,-0.014035776995513708
9,209,39,2006,9,21,3,-0.009525690912635516
9,226,1,2006,9,21,3,-0.016117355187611336
9,2152,7,2006,9,21,3,-0.015076566091562521
9,2914,20,2006,9,21,3,-0.012821523050123426
9,3561,1,2006,9,21,3,-0.016117355187611336
9,4182,18,2006,9,21,3,-0.013168452748806363
9,4264,2,2006,9,21,3,-0.015943890338269866
9,4323,11,2006,9,21,3,-0.014382706694196645
9,4513,1,2006,9,21,3,-0.016117355187611336
9,5067,3,2006,9,21,3,-0.015770425488928395
9,5779,52,2006,9,21,3,-0.0072706478711964196
9,6356,2,2006,9,21,3,-0.015943890338269866
9,6432,4,2006,9,21,3,-0.015596960639586929
9,7224,1,2006,9,21,3,-0.016117355187611336
9,8070,3,2006,9,21,3,-0.015770425488928395
9,8075,2,2006,9,21,3,-0.015943890338269866
9,9729,6,2006,9,21,3,-0.01525003094090399
9,10794,8,2006,9,21,3,-0.014903101242221052
9,10910,2,2006,9,21,3,-0.015943890338269866
9,11442,2,2006,9,21,3,-0.015943890338269866
9,11643,15,2006,9,21,3,-0.01368884729683077
9,12182,14,2006,9,21,3,-0.01386231214617224
9,13756,2,2006,9,21,3,-0.015943890338269866
9,14780,89,2006,9,21,3,-0.0008524484455620687
9,15169,21,2006,9,21,3,-0.012648058200781956
9,19916,3,2006,9,21,3,-0.015770425488928395
9,20940,51,2006,9,21,3,-0.007444112720537888
9,23273,2,2006,9,21,3,-0.015943890338269866
9,25751,1,2006,9,21,3,-0.016117355187611336
9,26101,25,2006,9,21,3,-0.011954198803416081
9,26228,2,2006,9,21,3,-0.015943890338269866
9,30217,9,2006,9,21,3,-0.014729636392879584
9,36088,37,2006,9,21,3,-0.009872620611318453
9,36856,1,2006,9,21,3,-0.016117355187611336
0,4,1,2006,9,22,4,-0.016117355187611336
0,3216,2,2006,9,22,4,-0.015943890338269866
0,3549,1,2006,9,22,4,-0.016117355187611336
0,3561,42,2006,9,22,4,-0.009005296364611108
0,3595,1,2006,9,22,4,-0.016117355187611336
0,3671,5,2006,9,22,4,-0.015423495790245458
0,4134,19,2006,9,22,4,-0.012994987899464894
0,4544,1,2006,9,22,4,-0.016117355187611336
0,4618,1,2006,9,22,4,-0.016117355187611336
0,4686,1,2006,9,22,4,-0.016117355187611336
0,4713,1,2006,9,22,4,-0.016117355187611336
0,4766,1,2006,9,22,4,-0.016117355187611336
0,4837,1,2006,9,22,4,-0.016117355187611336
0,5483,1,2006,9,22,4,-0.016117355187611336
0,6432,2,2006,9,22,4,-0.015943890338269866
0,6724,1,2006,9,22,4,-0.016117355187611336
0,6939,2,2006,9,22,4,-0.015943890338269866
0,7018,1,2006,9,22,4,-0.016117355187611336
0,7738,2,2006,9,22,4,-0.015943890338269866
0,8447,1,2006,9,22,4,-0.016117355187611336
0,10938,1,2006,9,22,4,-0.016117355187611336
0,13462,31,2006,9,22,4,-0.010913409707367266
0,14742,1,2006,9,22,4,-0.016117355187611336
